point_id	scenario	seed	cum_E_adult	cum_E_child	cum_I_adult	cum_I_child	cum_R_adult	cum_R_child	cum_S_adult	cum_S_child	final_E_adult	final_E_child	final_I_adult	final_I_child	final_R_adult	final_R_child	final_S_adult	final_S_child	peak_E_adult	peak_E_child	peak_I_adult	peak_I_child	peak_R_adult	peak_R_child	peak_S_adult	peak_S_child	tpeak_E_adult	tpeak_E_child	tpeak_I_adult	tpeak_I_child	tpeak_R_adult	tpeak_R_child	tpeak_S_adult	tpeak_S_child
916	baseline	3	15008	14627	17515	17270	435861	440208	36616	32895	0	0	0	0	5000	5000	0	0	2262	2325	1745	1766	5000	5000	5000	4990	9	8	11	10	43	44	0	0
917	baseline	1	9100	9363	48804	48283	406702	410719	40394	36635	0	0	1	0	4999	5000	0	0	1805	1850	3153	3142	4999	5000	5000	4990	9	8	12	11	80	74	0	0
917	baseline	2	9275	9178	49608	47791	409199	414288	36918	33743	0	0	0	1	5000	4999	0	0	1732	1833	3137	3222	5000	4999	5000	4990	8	8	11	11	94	96	0	0
917	baseline	3	9457	9246	48982	49324	410188	413385	36373	33045	0	0	1	0	4999	5000	0	0	1836	1816	3173	3209	4999	5000	5000	4990	8	7	12	10	77	90	0	0
918	baseline	1	5683	5791	34001	34105	444902	446464	20414	18640	0	0	0	0	5000	5000	0	0	1940	2122	3326	3349	5000	5000	5000	4990	4	4	6	6	71	57	0	0
918	baseline	2	5913	5875	33845	34137	444757	445975	20485	19013	0	0	0	0	5000	5000	0	0	1902	2152	3271	3346	5000	5000	5000	4990	4	4	6	6	63	56	0	0
918	baseline	3	5922	6050	34134	34828	446329	447247	18615	16875	0	0	0	0	5000	5000	0	0	2095	2050	3323	3346	5000	5000	5000	4990	4	4	6	6	60	59	0	0
919	baseline	1	33329	33038	23772	23591	344947	357265	102952	91106	0	0	0	0	4994	4997	6	3	2010	2013	1178	1171	4994	4997	5000	4990	24	22	27	26	92	96	0	0
919	baseline	2	33015	33497	23779	23726	349998	359334	98208	88443	0	0	0	0	4994	4997	6	3	1945	2085	1120	1247	4994	4997	5000	4990	23	21	26	25	92	95	0	0
919	baseline	3	34592	33746	24001	23504	350929	363518	95478	84232	0	0	0	0	4995	4999	5	1	2035	2091	1137	1198	4995	4999	5000	4990	22	21	28	24	86	85	0	0
920	baseline	1	21258	21031	43454	43239	396885	402510	43403	38220	0	0	0	0	5000	5000	0	0	2629	2581	2391	2361	5000	5000	5000	4990	10	9	15	14	93	72	0	0
920	baseline	2	21425	21040	43390	43886	400314	404833	39871	35241	0	0	0	0	5000	5000	0	0	2573	2669	2415	2451	5000	5000	5000	4990	10	9	14	13	91	94	0	0
920	baseline	3	21694	21100	43682	43848	399069	403637	40555	36415	0	0	0	1	5000	4999	0	0	2621	2705	2389	2428	5000	4999	5000	4990	10	9	14	13	79	90	0	0
921	baseline	1	13105	13310	30082	30382	409442	413729	52371	47579	0	0	0	0	5000	5000	0	0	1861	1938	2278	2348	5000	5000	5000	4990	12	11	15	14	71	61	0	0
921	baseline	2	13696	13446	29985	29847	413511	418175	47808	43532	0	0	0	0	5000	5000	0	0	1898	1959	2230	2342	5000	5000	5000	4990	11	10	15	13	63	56	0	0
921	baseline	3	13704	13122	30515	30252	414801	419714	45980	41912	0	0	0	0	5000	5000	0	0	1936	1959	2345	2337	5000	5000	5000	4990	11	10	14	13	60	59	0	0
922	baseline	1	8455	8561	21102	20897	450677	453617	24766	21925	0	0	0	0	5000	5000	0	0	2098	2240	2478	2468	5000	5000	5000	4990	5	5	7	7	42	41	0	0
922	baseline	2	8536	8567	21005	20677	450629	452920	24830	22836	0	0	0	0	5000	5000	0	0	2048	2331	2443	2539	5000	5000	5000	4990	6	5	7	7	45	48	0	0
922	baseline	3	8617	8415	21103	20824	451647	454295	23633	21466	0	0	0	0	5000	5000	0	0	2161	2308	2493	2505	5000	5000	5000	4990	5	5	7	7	43	44	0	0
923	baseline	1	5224	5291	38911	38639	418857	422230	42008	38840	0	0	0	0	5000	5000	0	0	1163	1201	3141	3175	5000	5000	5000	4990	9	8	11	11	74	65	0	0
923	baseline	2	5380	5257	38894	37743	421763	426706	38963	35294	0	0	0	0	5000	5000	0	0	1120	1153	3082	3212	5000	5000	5000	4990	8	8	11	10	88	67	0	0
923	baseline	3	5391	5418	38799	38737	422730	425729	38080	35116	0	0	0	0	5000	5000	0	0	1180	1212	3120	3195	5000	5000	5000	4990	8	8	11	10	69	88	0	0
924	baseline	1	47002	47188	26717	26343	376142	384245	55139	47224	1	0	0	0	4999	5000	0	0	3144	3171	1310	1276	4999	5000	5000	4990	14	12	18	16	95	97	0	0
924	baseline	2	48766	48371	26541	26671	377345	383713	52348	46245	0	0	0	2	5000	4998	0	0	3127	3198	1214	1289	5000	4998	5000	4990	13	12	17	16	96	85	0	0
924	baseline	3	47713	48449	26979	26770	378287	382780	52021	47001	1	0	0	1	4999	4999	0	0	3121	3197	1265	1246	4999	4999	5000	4990	13	13	19	18	100	96	0	0
925	baseline	1	29591	30300	18695	18650	392694	399114	64020	56936	0	0	0	0	5000	5000	0	0	2427	2450	1231	1182	5000	5000	5000	4990	15	14	18	16	74	73	0	0
925	baseline	2	29664	30312	18444	18901	394967	399675	61925	56112	0	0	0	0	4999	5000	1	0	2385	2540	1157	1240	4999	5000	5000	4990	15	14	18	17	64	69	0	0
925	baseline	3	30595	30797	18837	18357	395108	401703	60460	54143	0	0	0	0	5000	5000	0	0	2438	2516	1125	1161	5000	5000	5000	4990	15	14	19	16	72	64	0	0
926	baseline	1	18242	19194	47520	46831	410865	414390	28373	24585	0	0	0	1	5000	4999	0	0	2930	3046	2712	2603	5000	4999	5000	4990	7	6	11	10	80	74	0	0
926	baseline	2	19314	18816	46690	47681	411525	413612	27471	24891	0	0	0	1	5000	4999	0	0	2902	3008	2611	2654	5000	4999	5000	4990	7	6	11	11	94	96	0	0
926	baseline	3	19542	18925	47140	46785	412308	415806	26010	23484	0	0	0	1	5000	4999	0	0	2965	3026	2620	2625	5000	4999	5000	4990	6	6	11	10	77	90	0	0
927	baseline	1	12030	11898	32380	32688	389704	396125	70886	64289	0	0	0	0	5000	5000	0	0	1384	1416	2171	2245	5000	5000	5000	4990	15	15	19	18	74	66	0	0
927	baseline	2	12128	11943	32863	32596	393907	400923	66102	59538	0	0	0	0	4998	5000	2	0	1339	1444	2208	2288	4998	5000	5000	4990	15	13	18	17	75	66	0	0
927	baseline	3	12297	11769	33177	32710	394772	401197	64754	59324	0	0	0	0	5000	5000	0	0	1381	1451	2215	2260	5000	5000	5000	4990	14	14	18	17	69	73	0	0
928	baseline	1	7499	7603	23147	22596	440747	444325	33607	30476	0	0	0	0	5000	5000	0	0	1688	1735	2535	2500	5000	5000	5000	4990	7	7	9	9	53	43	0	0
928	baseline	2	7701	7526	22517	22547	442362	445357	32420	29570	0	0	0	0	5000	5000	0	0	1697	1706	2460	2572	5000	5000	5000	4990	7	7	9	9	45	48	0	0
928	baseline	3	7775	7500	22619	22590	442491	446013	32115	28897	0	0	0	0	5000	5000	0	0	1746	1692	2515	2502	5000	5000	5000	4990	7	7	9	8	47	46	0	0
929	baseline	1	42247	43053	41805	41513	338161	347145	82787	73289	1	0	1	2	4998	4998	0	0	2593	2688	1649	1676	4998	4998	5000	4990	20	18	26	24	97	99	0	0
929	baseline	2	44181	44129	41801	41925	339649	348687	79369	70259	1	1	3	1	4996	4998	0	0	2620	2683	1619	1718	4996	4998	5000	4990	20	18	25	23	97	95	0	0
929	baseline	3	45389	43161	41572	41677	341678	351585	76361	68577	1	0	2	1	4997	4999	0	0	2685	2671	1547	1646	4997	4999	5000	4990	19	18	26	23	98	96	0	0
930	baseline	1	27617	27545	28712	29418	407610	412092	41061	35945	0	0	0	0	5000	5000	0	0	2903	2948	1771	1790	5000	5000	5000	4990	10	9	14	13	74	73	0	0
930	baseline	2	27423	27456	29209	28867	409765	414635	38603	34042	0	0	0	0	5000	5000	0	0	2872	2951	1796	1826	5000	5000	5000	4990	10	9	14	12	87	64	0	0
930	baseline	3	27707	27442	29065	28904	409476	413638	38752	35016	0	0	0	0	5000	5000	0	0	2872	2995	1769	1777	5000	5000	5000	4990	10	9	13	12	67	72	0	0
931	baseline	1	17513	17025	19770	20227	388580	397635	79137	70113	0	0	0	0	4987	5000	13	0	1626	1638	1400	1425	4987	5000	5000	4990	17	16	20	18	60	58	0	0
931	baseline	2	17042	17444	20220	19992	395968	402999	71770	64565	0	0	0	0	4988	4998	12	2	1600	1712	1409	1489	4988	4998	5000	4990	16	15	18	17	66	51	0	0
931	baseline	3	17396	17587	20413	19885	395247	403957	71944	63571	0	0	0	0	4984	4999	16	1	1658	1748	1433	1471	4984	4999	5000	4990	16	15	19	18	68	60	0	0
932	baseline	1	10807	11017	36853	36817	424938	427673	32402	29493	0	0	0	0	5000	5000	0	0	2192	2240	2827	2826	5000	5000	5000	4990	7	7	10	10	74	61	0	0
932	baseline	2	11156	11023	36896	36544	425911	428747	31037	28686	0	0	0	0	5000	5000	0	0	2157	2216	2798	2820	5000	5000	5000	4990	7	7	10	9	88	67	0	0
932	baseline	3	11127	11103	36523	37348	426965	428964	30385	27585	0	0	0	0	5000	5000	0	0	2210	2167	2802	2845	5000	5000	5000	4990	7	6	10	9	67	73	0	0
933	baseline	1	6797	6894	25618	25581	433645	437289	38940	35236	0	0	0	0	4999	5000	1	0	1439	1513	2583	2671	4999	5000	5000	4990	8	8	11	10	50	59	0	0
933	baseline	2	6996	6828	26017	25233	436182	440413	35805	32526	0	0	0	0	5000	5000	0	0	1472	1586	2655	2726	5000	5000	5000	4990	8	7	10	9	52	55	0	0
933	baseline	3	7093	6873	25874	25351	436656	440796	35377	31980	0	0	0	0	5000	5000	0	0	1514	1551	2676	2665	5000	5000	5000	4990	8	7	10	9	49	57	0	0
934	baseline	1	39328	39661	17802	17892	405046	410446	42824	37001	0	0	0	0	5000	5000	0	0	3160	3123	1113	1076	5000	5000	5000	4990	11	10	14	12	77	78	0	0
934	baseline	2	39488	38767	17851	17526	403158	409044	44503	39663	0	0	0	0	5000	5000	0	0	3153	3172	1089	1118	5000	5000	5000	4990	11	10	14	14	82	91	0	0
934	baseline	3	39984	39828	17895	18016	404247	408750	42874	38406	0	0	0	0	5000	5000	0	0	3180	3224	1109	1089	5000	5000	5000	4990	11	10	15	14	95	77	0	0
935	baseline	1	24524	24913	45308	44888	354988	363532	80180	71667	0	0	0	1	5000	4999	0	0	2037	2096	2113	2105	5000	4999	5000	4990	19	17	24	22	95	90	0	0
935	baseline	2	25180	25355	44821	45963	355714	361846	79285	71836	0	0	1	0	4999	5000	0	0	1974	2091	2028	2159	4999	5000	5000	4990	19	17	23	23	96	90	0	0
935	baseline	3	25756	24914	45621	45281	359642	368673	73981	66132	0	0	1	2	4999	4998	0	0	2077	2056	2112	2137	4999	4998	5000	4990	18	16	22	21	100	96	0	0
936	baseline	1	15516	15899	31537	31646	417932	422241	40015	35214	0	0	0	0	5000	5000	0	0	2381	2341	2339	2265	5000	5000	5000	4990	9	8	12	12	71	59	0	0
936	baseline	2	15868	16120	30947	31511	419048	422231	39137	35138	0	0	0	0	5000	5000	0	0	2326	2378	2261	2300	5000	5000	5000	4990	9	8	13	12	63	56	0	0
936	baseline	3	15989	16211	31131	31102	419057	422484	38823	35203	0	0	0	0	5000	5000	0	0	2345	2367	2281	2246	5000	5000	5000	4990	9	8	13	12	60	65	0	0
937	baseline	1	9951	9933	21740	21561	423970	428812	49339	44694	0	0	0	0	4999	5000	1	0	1643	1638	2087	2135	4999	5000	5000	4990	11	10	13	12	48	47	0	0
937	baseline	2	10050	10004	21735	21754	428813	432916	44402	40326	0	0	0	0	4999	5000	1	0	1565	1674	2072	2154	4999	5000	5000	4990	10	9	12	11	45	54	0	0
937	baseline	3	10175	10034	21889	21576	428476	432715	44460	40675	0	0	0	0	5000	5000	0	0	1643	1678	2080	2110	5000	5000	5000	4990	10	9	12	11	49	49	0	0
938	baseline	1	6166	6233	40475	40015	435766	438409	22593	20343	0	0	0	0	5000	5000	0	0	2042	1905	3429	3397	5000	5000	5000	4990	5	4	7	7	74	66	0	0
938	baseline	2	6371	6300	39783	40175	436778	438137	22068	20388	0	0	0	0	5000	5000	0	0	1994	1945	3388	3390	5000	5000	5000	4990	5	4	7	7	80	88	0	0
938	baseline	3	6360	6355	40169	39394	438045	440726	20426	18525	0	0	0	0	5000	5000	0	0	1875	2134	3388	3459	5000	5000	5000	4990	4	4	7	6	67	73	0	0
939	baseline	1	36524	35914	27620	27790	349516	360544	91340	80752	0	0	0	0	4998	5000	2	0	2291	2299	1335	1341	4998	5000	5000	4990	21	19	25	24	87	90	0	0
939	baseline	2	36105	36484	27757	27762	353275	361115	87863	79639	0	0	0	0	4999	5000	1	0	2195	2360	1295	1392	4999	5000	5000	4990	21	19	25	23	97	100	0	0
939	baseline	3	37045	36787	28126	27887	354638	364056	85191	76270	0	1	0	0	5000	4999	0	0	2285	2348	1291	1307	5000	4999	5000	4990	21	19	26	24	84	92	0	0
940	baseline	1	22796	22408	19258	19318	420742	426254	42204	37020	0	0	0	0	5000	5000	0	0	2599	2671	1529	1557	5000	5000	5000	4990	10	9	13	12	57	52	0	0
940	baseline	2	22861	22969	19307	19237	421110	425502	41722	37292	0	0	0	0	5000	5000	0	0	2592	2740	1490	1538	5000	5000	5000	4990	10	9	12	12	52	52	0	0
940	baseline	3	23545	22481	19466	19256	420602	425931	41387	37332	0	0	0	0	5000	5000	0	0	2655	2674	1504	1539	5000	5000	5000	4990	10	9	13	12	56	57	0	0
941	baseline	1	14245	14414	35586	35935	411266	415339	43903	39312	0	0	0	0	5000	5000	0	0	2123	2145	2501	2477	5000	5000	5000	4990	10	9	13	12	74	66	0	0
941	baseline	2	14654	14347	35305	35209	412988	417171	42053	38273	0	0	0	0	5000	5000	0	0	2102	2224	2429	2513	5000	5000	5000	4990	10	9	13	13	87	60	0	0
941	baseline	3	14615	14371	36197	35016	412522	417721	41666	37892	0	0	0	0	5000	5000	0	0	2167	2218	2511	2480	5000	5000	5000	4990	10	9	13	12	69	73	0	0
942	baseline	1	8950	9091	24721	24221	448337	451026	22992	20662	0	0	0	0	5000	5000	0	0	2460	2367	2673	2588	5000	5000	5000	4990	5	5	7	7	53	46	0	0
942	baseline	2	9204	9108	24616	24314	448747	451039	22433	20539	0	0	0	0	5000	5000	0	0	2415	2380	2577	2715	5000	5000	5000	4990	5	5	7	7	47	50	0	0
942	baseline	3	9232	9021	24686	24070	449763	452582	21319	19327	0	0	0	0	5000	5000	0	0	2406	2339	2672	2627	5000	5000	5000	4990	5	4	7	6	57	49	0	0
943	baseline	1	5663	5574	16660	17197	416603	425900	66074	56329	0	0	0	0	4949	4987	51	13	813	843	1695	1831	4949	4987	5000	4990	13	11	15	14	50	46	0	0
943	baseline	2	5715	5679	16942	17002	420924	430410	61419	51909	0	0	0	0	4946	4989	54	11	825	868	1756	1856	4946	4989	5000	4990	12	11	14	13	48	44	0	0
943	baseline	3	5894	5743	17064	16670	418309	428778	63733	53809	0	0	0	0	4939	4987	61	13	853	866	1698	1792	4939	4987	5000	4990	12	11	14	13	44	42	0	0
944	baseline	1	32471	33701	47720	48861	368799	371860	56010	50578	0	0	0	1	5000	4999	0	0	2793	2905	2111	2073	5000	4999	5000	4990	13	13	19	18	95	92	0	0
944	baseline	2	33046	32860	48363	48037	373517	379017	50074	45086	0	0	2	0	4998	5000	0	0	2800	2936	2099	2089	4998	5000	5000	4990	13	11	18	19	96	98	0	0
944	baseline	3	33176	33194	48938	48999	373510	378056	49376	44751	0	0	1	2	4999	4998	0	0	2839	2943	2119	2119	4999	4998	5000	4990	13	11	19	17	100	96	0	0
945	baseline	1	20991	20812	33496	33335	387506	394525	63007	56328	0	0	0	0	5000	5000	0	0	2183	2153	2019	1975	5000	5000	5000	4990	15	13	19	17	74	68	0	0
945	baseline	2	20896	20951	33307	33584	393813	398991	56984	51474	0	0	0	0	5000	5000	0	0	2094	2194	1970	2063	5000	5000	5000	4990	14	12	17	17	87	67	0	0
945	baseline	3	20942	20961	33766	34107	392520	397665	57772	52267	0	0	0	0	5000	5000	0	0	2167	2239	2052	2036	5000	5000	5000	4990	14	13	18	16	69	73	0	0
946	baseline	1	13057	13356	23638	22949	437611	440875	30694	27820	0	0	0	0	5000	5000	0	0	2473	2404	2217	2181	5000	5000	5000	4990	7	6	9	9	53	46	0	0
946	baseline	2	13186	13389	23175	23067	439028	441359	29611	27185	0	0	0	0	5000	5000	0	0	2434	2480	2159	2229	5000	5000	5000	4990	7	6	9	9	50	50	0	0
946	baseline	3	13208	13053	23700	23090	440040	443507	28052	25350	0	0	0	0	5000	5000	0	0	2415	2526	2238	2213	5000	5000	5000	4990	7	6	9	9	50	49	0	0
947	baseline	1	8196	8239	42810	43213	402569	406715	51425	46833	0	0	0	0	5000	5000	0	0	1411	1458	2921	2958	5000	5000	5000	4990	11	10	14	13	93	70	0	0
947	baseline	2	8343	8285	42720	43332	406884	410532	47053	42851	0	0	0	0	5000	5000	0	0	1362	1452	2932	3007	5000	5000	5000	4990	10	9	14	13	92	94	0	0
947	baseline	3	8555	8179	43556	42424	406148	411194	46741	43203	0	0	1	0	4999	5000	0	0	1419	1452	2953	2985	4999	5000	5000	4990	10	10	14	12	73	90	0	0
948	baseline	1	5218	5189	29780	29272	444922	447800	25080	22739	0	0	0	0	5000	5000	0	0	1653	1709	3208	3151	5000	5000	5000	4990	5	5	7	7	57	55	0	0
948	baseline	2	5269	5295	29980	29667	445707	447981	24044	22057	0	0	0	0	5000	5000	0	0	1673	1724	3185	3206	5000	5000	5000	4990	5	5	7	7	54	63	0	0
948	baseline	3	5428	5192	30052	29452	446460	449214	23060	21142	0	0	0	0	5000	5000	0	0	1723	1643	3194	3209	5000	5000	5000	4990	5	5	7	6	53	57	0	0
949	baseline	1	46145	46893	20408	21050	356558	365180	81889	71877	1	2	1	0	4998	4998	0	0	2621	2672	947	1006	4998	4998	5000	4990	19	18	24	21	99	96	0	0
949	baseline	2	47077	47484	20867	20481	354263	361648	82793	75387	1	1	1	0	4997	4999	1	0	2597	2744	953	1029	4997	4999	5000	4990	21	19	24	23	96	97	0	0
949	baseline	3	48231	46624	20863	20636	357540	367816	78366	69924	1	1	0	0	4999	4999	0	0	2699	2732	938	1006	4999	4999	5000	4990	20	18	23	22	96	88	0	0
950	baseline	1	29050	29156	37770	38120	402221	406620	35959	31104	0	0	0	0	5000	5000	0	0	3178	3211	2018	1985	5000	5000	5000	4990	9	8	14	13	93	77	0	0
950	baseline	2	29992	29346	38338	37169	401536	407609	35134	30876	0	0	0	0	5000	5000	0	0	3161	3168	2021	2019	5000	5000	5000	4990	9	8	14	12	89	90	0	0
950	baseline	3	30045	29280	38374	38205	403862	408556	32719	28959	0	0	0	0	5000	5000	0	0	3208	3250	2048	2065	5000	5000	5000	4990	8	7	13	12	75	88	0	0
951	baseline	1	18586	18335	26288	26378	383340	391697	76786	68590	0	0	0	0	4998	5000	2	0	1734	1726	1680	1678	4998	5000	5000	4990	17	16	21	20	69	60	0	0
951	baseline	2	18791	18553	26614	26623	384850	391769	74745	68055	0	0	0	0	4998	4999	2	1	1691	1797	1652	1808	4998	4999	5000	4990	17	16	21	19	68	68	0	0
951	baseline	3	18977	18787	26863	25972	387138	396331	72022	63910	0	0	0	0	4998	5000	2	0	1735	1821	1718	1727	4998	5000	5000	4990	17	15	20	18	61	69	0	0
952	baseline	1	11585	11643	18194	18311	438370	442304	36851	32742	0	0	0	0	5000	5000	0	0	2034	2016	1952	1985	5000	5000	5000	4990	8	8	11	10	42	40	0	0
952	baseline	2	11923	11704	18274	18202	440379	444075	34424	31019	0	0	0	0	5000	5000	0	0	2069	2198	1933	2023	5000	5000	5000	4990	8	7	10	9	43	43	0	0
952	baseline	3	12002	11835	18425	18164	439380	443396	35193	31605	0	0	0	0	5000	5000	0	0	2140	2124	1972	1912	5000	5000	5000	4990	8	7	10	10	39	44	0	0
953	baseline	1	7409	7349	46821	45438	411468	416789	39302	35424	0	0	1	0	4999	5000	0	0	1527	1561	3225	3217	4999	5000	5000	4990	9	8	11	11	80	72	0	0
953	baseline	2	7558	7459	46630	47203	415103	417912	35709	32426	0	0	0	0	5000	5000	0	0	1602	1691	3258	3292	5000	5000	5000	4990	8	7	11	10	91	94	0	0
953	baseline	3	7586	7444	46756	46847	415204	418493	35454	32216	0	0	0	1	5000	4999	0	0	1624	1669	3230	3286	5000	4999	5000	4990	8	7	11	10	77	90	0	0
954	baseline	1	41187	41960	31917	32478	385878	390756	46018	39806	0	0	0	0	5000	5000	0	0	3263	3324	1574	1569	5000	5000	5000	4990	11	10	16	14	84	93	0	0
954	baseline	2	42850	42526	32364	31952	387626	393257	42160	37265	0	0	1	1	4999	4999	0	0	3278	3325	1508	1584	4999	4999	5000	4990	11	10	16	14	95	79	0	0
954	baseline	3	43235	43050	32479	32318	387189	391753	42097	37879	0	1	0	0	5000	4999	0	0	3314	3375	1510	1514	5000	4999	5000	4990	11	10	16	16	99	94	0	0
955	baseline	1	26955	26927	22437	22312	373498	380853	82110	74908	0	0	0	0	5000	5000	0	0	2082	2131	1323	1331	5000	5000	5000	4990	19	18	22	20	74	68	0	0
955	baseline	2	27286	26995	22401	22133	380120	386904	75193	68968	0	0	0	0	4999	4999	1	1	2067	2166	1287	1355	4999	4999	5000	4990	18	17	20	20	75	69	0	0
955	baseline	3	27648	26925	22499	22968	380330	388995	74523	66112	0	0	0	0	4997	5000	3	0	2127	2125	1328	1354	4997	5000	5000	4990	18	16	21	20	69	75	0	0
956	baseline	1	17064	16924	41273	40784	411011	415688	35652	31604	0	0	0	0	5000	5000	0	0	2586	2561	2547	2518	5000	5000	5000	4990	8	8	12	11	93	70	0	0
956	baseline	2	17445	16962	41508	41039	413290	417654	32757	29345	0	0	0	0	5000	5000	0	0	2612	2741	2560	2603	5000	5000	5000	4990	8	7	11	11	89	90	0	0
956	baseline	3	17363	16525	41273	41034	413759	418399	32605	29042	0	0	1	0	4999	5000	0	0	2637	2706	2560	2637	4999	5000	5000	4990	8	7	12	11	73	90	0	0
957	baseline	1	10572	10741	28789	28309	426435	430667	39204	35283	0	0	0	0	5000	5000	0	0	1947	1980	2533	2479	5000	5000	5000	4990	9	8	11	11	57	52	0	0
957	baseline	2	10803	10631	28620	28324	427559	431500	38018	34545	0	0	0	0	5000	5000	0	0	1871	1987	2448	2517	5000	5000	5000	4990	9	8	12	11	63	54	0	0
957	baseline	3	10924	10592	28721	28269	428087	432177	37268	33962	0	0	0	0	5000	5000	0	0	1897	1995	2496	2521	5000	5000	5000	4990	8	8	11	10	53	57	0	0
958	baseline	1	6668	6831	19914	20012	458427	459958	19991	18199	0	0	0	0	5000	5000	0	0	2125	2254	2664	2665	5000	5000	5000	4990	4	4	6	6	39	42	0	0
958	baseline	2	6814	6821	19792	19340	458201	460193	20193	18646	0	0	0	0	5000	5000	0	0	2081	2304	2665	2665	5000	5000	5000	4990	4	4	6	6	37	41	0	0
958	baseline	3	6952	6875	20007	19720	459101	461222	18940	17183	0	0	0	0	5000	5000	0	0	2232	2244	2677	2643	5000	5000	5000	4990	4	4	6	6	39	44	0	0
959	baseline	1	38132	38711	36710	35810	322971	334583	107187	95896	0	0	0	1	4998	4999	2	0	2147	2211	1499	1474	4998	4999	5000	4990	25	24	30	28	96	88	0	0
959	baseline	2	39161	39361	36565	36593	327732	338569	101542	90477	1	0	2	1	4995	4999	2	0	2169	2248	1427	1549	4995	4999	5000	4990	24	22	29	27	100	91	0	0
959	baseline	3	40506	38947	36160	36235	328179	340674	100155	89144	1	0	2	2	4996	4998	1	0	2178	2172	1411	1466	4996	4998	5000	4990	24	22	30	26	94	100	0	0
960	baseline	1	24222	24618	25476	25353	400389	405207	54913	49822	0	0	0	0	5000	5000	0	0	2509	2487	1703	1655	5000	5000	5000	4990	13	12	16	16	71	64	0	0
960	baseline	2	24581	24870	24949	25496	401950	406013	53520	48621	0	0	0	0	5000	5000	0	0	2439	2574	1632	1708	5000	5000	5000	4990	13	12	16	15	78	58	0	0
960	baseline	3	24893	24110	25329	25462	404369	409683	50409	45745	0	0	0	0	5000	5000	0	0	2481	2535	1678	1683	5000	5000	5000	4990	12	11	16	15	62	65	0	0
961	baseline	1	15402	15317	17489	17374	402897	409777	69212	62532	0	0	0	0	4994	5000	6	0	1705	1704	1440	1431	4994	5000	5000	4990	15	14	17	16	53	45	0	0
961	baseline	2	15399	15738	17557	17520	410972	417273	61072	54469	0	0	0	0	4991	4998	9	2	1656	1736	1391	1514	4991	4998	5000	4990	14	13	16	15	51	47	0	0
961	baseline	3	15761	16018	17522	17605	408828	414640	62889	56737	0	0	0	0	4989	4999	11	1	1686	1815	1414	1466	4989	4999	5000	4990	14	13	17	15	49	66	0	0
962	baseline	1	9583	9798	45046	44470	422216	425568	28155	25164	0	0	1	0	4999	5000	0	0	2219	2242	3159	3163	4999	5000	5000	4990	6	6	9	9	76	70	0	0
962	baseline	2	9799	9738	44516	44150	423586	426360	27099	24752	0	0	0	0	5000	5000	0	0	2234	2233	3114	3177	5000	5000	5000	4990	6	6	9	9	92	94	0	0
962	baseline	3	9996	9906	45225	45268	424732	427177	25047	22649	0	0	1	0	4999	5000	0	0	2275	2389	3143	3194	4999	5000	5000	4990	6	5	9	8	73	90	0	0
963	baseline	1	6093	6199	30929	31209	416772	420914	51206	46678	0	0	0	0	5000	5000	0	0	1125	1188	2677	2753	5000	5000	5000	4990	11	10	13	12	71	59	0	0
963	baseline	2	6354	6131	31087	30744	420736	425765	46823	42360	0	0	0	0	4999	5000	1	0	1123	1182	2668	2741	4999	5000	5000	4990	10	9	13	12	69	60	0	0
963	baseline	3	6332	6235	31008	31007	422177	426267	45483	41491	0	0	0	0	5000	5000	0	0	1144	1192	2658	2731	5000	5000	5000	4990	10	9	12	11	60	65	0	0
964	baseline	1	35217	35592	21428	21290	391456	396772	56899	51346	0	0	0	0	5000	5000	0	0	2785	2882	1247	1260	5000	5000	5000	4990	14	13	18	16	82	77	0	0
964	baseline	2	35524	36009	21372	21351	393392	398465	54712	49175	0	0	0	0	5000	5000	0	0	2767	2871	1244	1313	5000	5000	5000	4990	14	12	16	16	82	90	0	0
964	baseline	3	36359	35357	21630	21282	393512	400091	53499	48270	0	0	0	0	5000	5000	0	0	2827	2846	1276	1269	5000	5000	5000	4990	13	12	17	16	96	72	0	0
965	baseline	1	21712	22487	39671	39282	386622	391790	56995	51441	0	0	0	0	5000	5000	0	0	2318	2392	2226	2172	5000	5000	5000	4990	13	12	17	16	80	93	0	0
965	baseline	2	22800	22729	39443	39050	389043	394478	53714	48743	0	0	0	0	5000	5000	0	0	2331	2440	2145	2200	5000	5000	5000	4990	13	12	17	17	89	90	0	0
965	baseline	3	22860	22646	39979	39119	387928	393275	54233	49960	0	0	0	1	5000	4999	0	0	2371	2428	2179	2175	5000	4999	5000	4990	13	12	17	16	79	90	0	0
966	baseline	1	14023	14068	27611	27056	434874	438410	28492	25466	0	0	0	0	5000	5000	0	0	2576	2693	2356	2333	5000	5000	5000	4990	7	6	9	9	57	50	0	0
966	baseline	2	14501	13893	27180	27100	435420	438905	27899	25102	0	0	0	0	5000	5000	0	0	2534	2667	2289	2373	5000	5000	5000	4990	7	6	9	9	63	52	0	0
966	baseline	3	14272	13728	27264	27586	436776	439444	26688	24242	0	0	0	0	5000	5000	0	0	2629	2678	2360	2392	5000	5000	5000	4990	6	6	9	8	57	51	0	0
967	baseline	1	8793	8610	18700	19209	407939	417420	69568	59761	0	0	0	0	4973	4997	27	3	1068	1147	1638	1762	4973	4997	5000	4990	14	13	17	15	48	43	0	0
