point_id	scenario	seed	cum_E_adult	cum_E_child	cum_I_adult	cum_I_child	cum_R_adult	cum_R_child	cum_S_adult	cum_S_child	final_E_adult	final_E_child	final_I_adult	final_I_child	final_R_adult	final_R_child	final_S_adult	final_S_child	peak_E_adult	peak_E_child	peak_I_adult	peak_I_child	peak_R_adult	peak_R_child	peak_S_adult	peak_S_child	tpeak_E_adult	tpeak_E_child	tpeak_I_adult	tpeak_I_child	tpeak_R_adult	tpeak_R_child	tpeak_S_adult	tpeak_S_child
50	baseline	1	30073	29550	49427	48919	383700	389708	41800	36823	0	0	0	1	5000	4999	0	0	3075	3057	2246	2206	5000	4999	5000	4990	10	9	16	14	95	90	0	0
50	baseline	2	30808	31224	49596	49075	385031	389417	39565	35284	0	0	2	0	4998	5000	0	0	3009	3126	2209	2206	4998	5000	5000	4990	10	9	16	14	96	98	0	0
50	baseline	3	30573	30558	49659	49106	386852	390805	37916	34531	0	0	1	1	4999	4999	0	0	2969	3147	2232	2237	4999	4999	5000	4990	10	9	16	15	99	90	0	0
51	baseline	1	18794	19081	23093	23130	413098	417621	50015	45168	0	0	0	0	5000	5000	0	0	2256	2341	1791	1794	5000	5000	5000	4990	11	11	14	14	57	55	0	0
51	baseline	2	19102	19373	23044	22804	414235	418736	48619	44087	0	0	0	0	5000	5000	0	0	2220	2330	1732	1797	5000	5000	5000	4990	11	11	14	14	55	52	0	0
51	baseline	3	19677	19494	23196	22800	415888	421749	46239	40957	0	0	0	0	5000	5000	0	0	2351	2319	1753	1739	5000	5000	5000	4990	11	10	14	13	53	57	0	0
52	baseline	1	11921	12096	10631	10754	446133	450006	36315	32144	0	0	0	0	4998	5000	2	0	2008	2058	1336	1385	4998	5000	5000	4990	8	7	10	9	38	31	0	0
52	baseline	2	12012	12024	10811	10633	447672	451216	34505	31127	0	0	0	0	4998	5000	2	0	2036	2169	1358	1454	4998	5000	5000	4990	8	7	9	9	36	29	0	0
52	baseline	3	12375	12295	10811	10503	446292	450351	35522	31851	0	0	0	0	4999	5000	1	0	2113	2124	1370	1343	4999	5000	5000	4990	8	7	10	9	37	38	0	0
53	baseline	1	7540	7713	95105	95202	373038	375503	29317	26582	0	0	37	41	4963	4959	0	0	1846	1969	3907	3915	4963	4959	5000	4990	6	6	10	9	100	100	0	0
53	baseline	2	7706	7583	94724	94701	375109	377647	27461	25069	0	0	37	38	4963	4962	0	0	1913	1878	3896	3959	4963	4962	5000	4990	6	6	10	9	100	99	0	0
53	baseline	3	7768	7700	95724	92542	375424	381309	26084	23449	0	0	47	31	4953	4969	0	0	1975	2035	3954	3893	4953	4969	5000	4990	6	5	9	9	99	100	0	0
54	baseline	1	43306	44028	43726	44445	371301	376056	46667	40471	0	0	1	2	4999	4998	0	0	3285	3323	1797	1808	4999	4998	5000	4990	12	11	18	17	95	99	0	0
54	baseline	2	43825	43482	44359	43268	372086	378265	44730	39985	0	0	2	0	4998	5000	0	0	3286	3318	1787	1794	4998	5000	5000	4990	11	10	17	16	98	89	0	0
54	baseline	3	44263	44039	44675	44412	375116	380244	40946	36305	0	1	2	1	4998	4998	0	0	3315	3358	1860	1798	4998	4998	5000	4990	11	10	17	17	90	98	0	0
55	baseline	1	27372	27708	20327	20513	395948	401990	61353	54789	0	0	0	0	5000	5000	0	0	2407	2476	1318	1363	5000	5000	5000	4990	15	13	18	16	71	65	0	0
55	baseline	2	27300	27593	20903	20462	397722	403594	59075	53351	0	0	0	0	4999	5000	1	0	2370	2484	1337	1390	4999	5000	5000	4990	14	13	17	16	61	60	0	0
55	baseline	3	27811	27678	20464	20685	400002	405655	56723	50982	0	0	0	0	5000	5000	0	0	2438	2548	1318	1353	5000	5000	5000	4990	14	13	17	16	72	64	0	0
56	baseline	1	17069	17991	72910	72455	378459	382192	36562	32362	0	0	10	7	4990	4993	0	0	2560	2643	3124	3092	4990	4993	5000	4990	9	8	13	13	100	99	0	0
56	baseline	2	18227	17022	73791	72251	379155	385740	33827	29987	0	0	12	5	4988	4995	0	0	2651	2704	3097	3151	4988	4995	5000	4990	8	7	13	13	98	99	0	0
56	baseline	3	17886	17571	73724	73822	380869	384715	32521	28892	0	0	8	11	4992	4989	0	0	2632	2732	3121	3151	4992	4989	5000	4990	8	7	13	12	99	99	0	0
57	baseline	1	10870	10942	34335	33992	424204	428289	35591	31777	0	0	0	0	5000	5000	0	0	2079	2093	2704	2719	5000	5000	5000	4990	8	7	11	10	71	59	0	0
57	baseline	2	11100	11121	34184	34115	426909	429812	32807	29952	0	0	0	0	5000	5000	0	0	2035	2228	2685	2770	5000	5000	5000	4990	7	7	10	10	87	59	0	0
57	baseline	3	11304	11262	34187	33984	427014	430383	32495	29371	0	0	0	0	5000	5000	0	0	2038	2191	2702	2710	5000	5000	5000	4990	7	7	10	10	62	73	0	0
58	baseline	1	6851	6937	15896	15807	456570	459210	25683	23046	0	0	0	0	5000	5000	0	0	1800	1986	2332	2276	5000	5000	5000	4990	6	5	7	7	33	37	0	0
58	baseline	2	7064	7055	15818	15902	456751	458745	25367	23298	0	0	0	0	5000	5000	0	0	1819	2068	2263	2407	5000	5000	5000	4990	6	5	7	7	34	36	0	0
58	baseline	3	7128	6914	15955	15944	458063	460330	23854	21812	0	0	0	0	5000	5000	0	0	1946	2044	2353	2309	5000	5000	5000	4990	5	5	7	6	34	38	0	0
59	baseline	1	39691	40041	57339	56571	346805	353854	61165	54534	0	0	8	7	4992	4993	0	0	2990	2940	2115	2053	4992	4993	5000	4990	15	14	22	20	100	96	0	0
59	baseline	2	40216	40072	57042	56562	351518	357650	56224	50716	0	0	9	5	4991	4995	0	0	2917	2984	2083	2092	4991	4995	5000	4990	14	13	20	21	99	100	0	0
59	baseline	3	41070	40137	57221	56221	351976	359805	54733	48837	0	0	6	3	4994	4997	0	0	2972	3016	2036	2052	4994	4997	5000	4990	14	13	19	19	97	100	0	0
60	baseline	1	25376	24875	25849	26896	412785	417340	40990	35889	0	0	0	0	5000	5000	0	0	2788	2858	1707	1785	5000	5000	5000	4990	10	9	13	12	71	61	0	0
60	baseline	2	25479	25008	26681	25837	414307	420175	38533	33980	0	0	0	0	5000	5000	0	0	2772	2821	1745	1742	5000	5000	5000	4990	9	9	13	12	63	56	0	0
60	baseline	3	25711	24780	26346	26369	414058	418606	38885	35245	0	0	0	0	5000	5000	0	0	2801	2891	1756	1806	5000	5000	5000	4990	10	9	13	12	60	65	0	0
61	baseline	1	15816	16044	12331	12368	434695	439708	42158	36880	0	0	0	0	4998	5000	2	0	2130	2212	1291	1301	4998	5000	5000	4990	9	9	11	10	43	40	0	0
61	baseline	2	15742	15799	12345	12236	435391	439947	41522	37018	0	0	0	0	4999	4999	1	1	2154	2231	1265	1337	4999	4999	5000	4990	10	9	11	11	41	41	0	0
61	baseline	3	16132	16288	12374	12203	433819	438405	42675	38104	0	0	0	0	4997	5000	3	0	2162	2236	1253	1233	4997	5000	5000	4990	10	9	12	11	48	40	0	0
62	baseline	1	10101	10071	86838	87087	382465	385030	25596	22812	0	0	19	25	4981	4975	0	0	2393	2433	3702	3703	4981	4975	5000	4990	6	5	9	9	100	100	0	0
62	baseline	2	10252	9992	86388	87165	383820	385460	24540	22383	0	0	20	24	4980	4976	0	0	2317	2544	3681	3775	4980	4976	5000	4990	6	5	9	9	99	100	0	0
62	baseline	3	10243	10208	87323	86670	384222	386977	23212	21145	0	0	26	19	4974	4981	0	0	2387	2550	3714	3694	4974	4981	5000	4990	5	5	10	9	100	99	0	0
63	baseline	1	6324	6390	40784	40186	423440	427000	34452	31424	0	0	0	0	5000	5000	0	0	1503	1585	3244	3212	5000	5000	5000	4990	7	7	10	9	74	65	0	0
63	baseline	2	6401	6303	40181	40683	426642	428961	31776	29053	0	0	0	0	5000	5000	0	0	1510	1536	3197	3292	5000	5000	5000	4990	7	6	10	9	88	67	0	0
63	baseline	3	6525	6293	40788	40095	425428	429198	32259	29414	0	0	0	0	5000	5000	0	0	1593	1548	3274	3275	5000	5000	5000	4990	7	7	10	9	69	88	0	0
64	baseline	1	36354	36730	18677	18910	395220	401946	54749	47414	0	0	0	0	5000	5000	0	0	2820	2790	1122	1113	5000	5000	5000	4990	13	12	17	16	77	78	0	0
64	baseline	2	36448	36638	18690	18926	394097	399528	55765	49908	0	0	0	0	5000	5000	0	0	2758	2876	1111	1183	5000	5000	5000	4990	14	13	16	16	82	90	0	0
64	baseline	3	37384	36654	18915	18766	394394	400766	54307	48814	0	0	0	0	5000	5000	0	0	2822	2863	1145	1154	5000	5000	5000	4990	14	13	17	16	95	72	0	0
65	baseline	1	22719	23081	68241	65776	366584	373522	47456	42621	0	0	8	7	4992	4993	0	0	2621	2686	2785	2736	4992	4993	5000	4990	11	10	17	16	100	96	0	0
65	baseline	2	23673	23480	66727	66494	371223	375916	43377	39110	0	0	10	4	4990	4996	0	0	2602	2670	2731	2720	4990	4996	5000	4990	11	9	17	15	99	100	0	0
65	baseline	3	23220	23051	67750	67422	371880	376469	42150	38058	0	0	6	8	4994	4992	0	0	2650	2712	2795	2783	4994	4992	5000	4990	10	9	16	15	100	97	0	0
66	baseline	1	14258	14519	31467	31510	426317	429209	32958	29762	0	0	0	0	5000	5000	0	0	2391	2570	2432	2476	5000	5000	5000	4990	7	7	10	10	71	57	0	0
66	baseline	2	14598	14662	31083	31444	428156	430382	31163	28512	0	0	0	0	5000	5000	0	0	2484	2604	2429	2451	5000	5000	5000	4990	7	7	10	10	63	56	0	0
66	baseline	3	14694	14890	31433	30936	428237	431606	30636	27568	0	0	0	0	5000	5000	0	0	2499	2547	2417	2365	5000	5000	5000	4990	7	7	11	10	60	65	0	0
67	baseline	1	9116	8988	14355	14709	441224	445701	40305	35602	0	0	0	0	4997	5000	3	0	1665	1678	1758	1826	4997	5000	5000	4990	9	8	11	10	37	37	0	0
67	baseline	2	9088	9093	14565	14703	444086	448091	37261	33113	0	0	0	0	4998	5000	2	0	1639	1736	1765	1910	4998	5000	5000	4990	8	7	10	9	36	31	0	0
67	baseline	3	9319	9304	14673	14469	442731	446642	38277	34585	0	0	0	0	5000	5000	0	0	1618	1723	1787	1790	5000	5000	5000	4990	8	8	10	10	34	38	0	0
68	baseline	1	5776	5750	52587	51717	421617	424867	25020	22666	0	0	0	1	5000	4999	0	0	1789	1867	3645	3635	5000	4999	5000	4990	5	5	8	7	84	81	0	0
68	baseline	2	5897	5820	52526	51892	422738	425452	23839	21836	0	0	1	0	4999	5000	0	0	1858	1858	3597	3693	4999	5000	5000	4990	5	5	8	7	94	96	0	0
68	baseline	3	5860	5767	52328	53746	424301	424957	22511	20530	0	0	0	1	5000	4999	0	0	1855	1747	3673	3694	5000	4999	5000	4990	5	5	7	7	81	98	0	0
69	baseline	1	33189	33579	24101	24241	391025	396325	56685	50855	0	0	0	0	5000	5000	0	0	2703	2824	1384	1423	5000	5000	5000	4990	13	13	18	16	82	77	0	0
69	baseline	2	33299	33362	24154	24263	392228	398089	55319	49286	0	0	0	0	5000	5000	0	0	2712	2799	1412	1456	5000	5000	5000	4990	14	12	18	16	82	90	0	0
69	baseline	3	33286	32409	24587	23685	394180	401050	52947	47856	0	0	0	0	5000	5000	0	0	2796	2806	1411	1452	5000	5000	5000	4990	13	12	17	16	69	73	0	0
70	baseline	1	20630	21268	11226	11289	433512	437903	39632	34540	0	0	0	0	5000	5000	0	0	2551	2567	1091	1090	5000	5000	5000	4990	9	8	11	10	57	45	0	0
70	baseline	2	21299	20944	11219	11129	434730	439391	37752	33536	0	0	0	0	5000	5000	0	0	2546	2599	1063	1132	5000	5000	5000	4990	9	8	11	10	50	50	0	0
70	baseline	3	21445	21515	11260	11222	431482	435550	40813	36713	0	0	0	0	5000	5000	0	0	2548	2608	1040	1055	5000	5000	5000	4990	10	9	11	11	44	50	0	0
71	baseline	1	13064	13472	80001	79543	370194	374695	41741	37290	0	0	18	19	4982	4981	0	0	2173	2177	3386	3358	4982	4981	5000	4990	9	9	14	13	98	100	0	0
71	baseline	2	13485	13149	79259	78167	373210	378125	39046	35559	0	0	18	19	4982	4981	0	0	2143	2196	3301	3407	4982	4981	5000	4990	9	8	14	13	99	99	0	0
71	baseline	3	13491	13596	80497	79267	373380	377893	37632	34244	0	0	15	16	4985	4984	0	0	2174	2228	3379	3354	4985	4984	5000	4990	9	8	13	13	100	100	0	0
72	baseline	1	8195	8455	37065	37503	430672	432647	29068	26395	0	0	0	0	5000	5000	0	0	1935	2054	3046	3042	5000	5000	5000	4990	6	6	9	9	74	63	0	0
72	baseline	2	8356	8317	37400	36371	431412	434819	27832	25493	0	0	0	0	5000	5000	0	0	1969	2057	3044	3077	5000	5000	5000	4990	6	6	9	8	88	67	0	0
72	baseline	3	8558	8348	37195	37075	432868	435690	26379	23887	0	0	0	0	5000	5000	0	0	2077	2039	3051	3112	5000	5000	5000	4990	6	5	9	8	64	73	0	0
73	baseline	1	5315	5281	17207	17015	453149	456286	29329	26418	0	0	0	0	5000	5000	0	0	1433	1437	2431	2460	5000	5000	5000	4990	6	6	8	7	38	39	0	0
73	baseline	2	5290	5257	17237	17423	453941	456342	28532	25978	0	0	0	0	5000	5000	0	0	1431	1435	2475	2558	5000	5000	5000	4990	6	6	8	7	35	41	0	0
73	baseline	3	5352	5274	17483	17027	454263	457223	27902	25476	0	0	0	0	5000	5000	0	0	1508	1452	2445	2503	5000	5000	5000	4990	6	6	8	7	36	38	0	0
74	baseline	1	47621	46537	61693	61517	346533	354655	49153	42291	0	0	13	7	4987	4993	0	0	3361	3327	2061	2038	4987	4993	5000	4990	12	11	20	19	98	100	0	0
74	baseline	2	47811	46862	61874	62311	349309	354792	46006	41035	0	0	10	10	4990	4990	0	0	3300	3337	2023	2106	4990	4990	5000	4990	12	11	19	19	98	100	0	0
74	baseline	3	47351	47149	62045	61874	352147	357809	43457	38168	0	0	9	13	4991	4987	0	0	3326	3414	2065	2052	4991	4987	5000	4990	11	10	21	19	100	99	0	0
75	baseline	1	29606	29886	28553	28832	388358	393756	58483	52526	0	0	0	0	5000	5000	0	0	2584	2695	1625	1644	5000	5000	5000	4990	14	13	18	17	75	78	0	0
75	baseline	2	29766	30032	28897	28571	391032	396803	55305	49594	0	0	0	0	5000	5000	0	0	2570	2681	1642	1645	5000	5000	5000	4990	14	12	18	16	87	69	0	0
75	baseline	3	30214	29061	28984	28204	391749	398677	54053	49058	0	0	0	0	5000	5000	0	0	2670	2672	1630	1689	5000	5000	5000	4990	13	12	18	16	69	73	0	0
76	baseline	1	18503	18810	13344	13383	432805	437522	40348	35285	0	0	0	0	5000	5000	0	0	2451	2435	1302	1310	5000	5000	5000	4990	9	9	11	10	44	44	0	0
76	baseline	2	18846	18868	13405	13247	434342	438601	38407	34284	0	0	0	0	5000	5000	0	0	2422	2497	1271	1343	5000	5000	5000	4990	9	8	11	10	41	48	0	0
76	baseline	3	19349	19163	13298	13394	432638	436812	39715	35631	0	0	0	0	5000	5000	0	0	2399	2483	1254	1276	5000	5000	5000	4990	10	9	11	11	47	42	0	0
77	baseline	1	11735	11674	48520	47413	409958	414791	34787	31122	0	0	0	1	5000	4999	0	0	2242	2257	3056	3008	5000	4999	5000	4990	8	7	11	11	80	74	0	0
77	baseline	2	12142	11864	48079	47464	412366	416271	32413	29401	0	0	0	1	5000	4999	0	0	2210	2323	3029	3020	5000	4999	5000	4990	7	7	11	11	94	96	0	0
77	baseline	3	12018	12254	48195	48335	413237	416116	31550	28295	0	0	0	1	5000	4999	0	0	2228	2319	3022	3023	5000	4999	5000	4990	7	7	11	10	77	90	0	0
78	baseline	1	7395	7479	22642	22007	450864	454004	24099	21510	0	0	0	0	5000	5000	0	0	2123	2114	2705	2638	5000	5000	5000	4990	5	5	7	7	44	53	0	0
78	baseline	2	7617	7411	22319	22019	451121	453560	23943	22010	0	0	0	0	5000	5000	0	0	2080	2213	2618	2742	5000	5000	5000	4990	5	5	7	7	45	48	0	0
78	baseline	3	7633	7448	22228	22544	452855	454691	22284	20317	0	0	0	0	5000	5000	0	0	2151	2060	2655	2678	5000	5000	5000	4990	5	5	7	6	42	47	0	0
79	baseline	1	42834	43915	10337	10436	329871	343314	121958	107335	2	1	1	1	4955	4987	42	11	2126	2229	494	509	4955	4987	5000	4990	28	25	31	27	99	97	0	0
79	baseline	2	43443	42737	10495	10190	347616	359097	103446	92976	2	0	0	0	4967	4993	31	7	2095	2239	489	502	4967	4993	5000	4990	24	22	26	26	97	97	0	0
79	baseline	3	44100	43473	10268	10370	350738	365633	99894	85524	1	0	0	0	4967	4996	32	4	2154	2302	460	515	4967	4996	5000	4990	24	21	23	23	94	86	0	0
80	baseline	1	26856	27081	98858	96100	335585	343475	43701	38344	0	0	69	60	4931	4940	0	0	2854	2844	3014	2970	4931	4940	5000	4990	10	9	18	18	100	100	0	0
80	baseline	2	27359	26841	97671	97087	338958	344023	41012	37049	0	0	65	60	4935	4940	0	0	2915	2971	2981	3077	4935	4940	5000	4990	10	9	17	17	100	100	0	0
80	baseline	3	27292	27720	98354	98679	339983	342985	39371	35616	0	0	79	58	4921	4942	0	0	2877	3007	3012	3011	4921	4942	5000	4990	10	9	18	17	100	100	0	0
81	baseline	1	16752	17003	46096	46095	400382	404999	41770	36903	0	0	0	1	5000	4999	0	0	2361	2447	2651	2654	5000	4999	5000	4990	10	9	13	13	80	74	0	0
81	baseline	2	17315	17076	46353	45232	402678	408164	38654	34528	0	0	0	1	5000	4999	0	0	2387	2466	2604	2684	5000	4999	5000	4990	9	8	13	13	94	96	0	0
81	baseline	3	17248	17419	46108	46058	403189	406696	38455	34827	0	0	1	0	4999	5000	0	0	2405	2456	2639	2625	4999	5000	5000	4990	9	8	13	13	79	90	0	0
82	baseline	1	10675	10965	21576	21397	443430	446185	29319	26453	0	0	0	0	5000	5000	0	0	2198	2330	2282	2289	5000	5000	5000	4990	7	6	9	8	42	40	0	0
82	baseline	2	10965	10853	21264	21351	443622	445938	29149	26858	0	0	0	0	5000	5000	0	0	2201	2340	2238	2300	5000	5000	5000	4990	7	6	9	9	45	48	0	0
82	baseline	3	10915	10817	21598	21709	444384	447157	28103	25317	0	0	0	0	5000	5000	0	0	2228	2331	2282	2322	5000	5000	5000	4990	6	6	9	8	47	46	0	0
83	baseline	1	6743	6910	76430	75851	390220	393355	31607	28884	0	0	10	7	4990	4993	0	0	1726	1727	3794	3798	4990	4993	5000	4990	7	6	10	9	100	98	0	0
83	baseline	2	6839	6783	77224	77282	391072	393467	29865	27468	0	0	10	13	4990	4987	0	0	1609	1807	3771	3843	4990	4987	5000	4990	7	6	10	9	100	100	0	0
83	baseline	3	6875	6845	78108	76226	391630	396195	28387	25734	0	0	9	13	4991	4987	0	0	1708	1777	3823	3806	4991	4987	5000	4990	6	6	10	9	100	99	0	0
84	baseline	1	39066	37750	36221	34877	379449	388701	50264	43672	0	0	0	0	5000	5000	0	0	3112	3078	1703	1673	5000	5000	5000	4990	12	11	18	16	84	93	0	0
84	baseline	2	38853	39978	35962	36462	383593	387024	46592	41536	0	0	1	0	4999	5000	0	0	3049	3128	1667	1698	4999	5000	5000	4990	12	11	18	15	93	94	0	0
84	baseline	3	39480	39388	36403	35659	381596	387087	47521	42866	1	0	0	0	4999	5000	0	0	3059	3176	1696	1688	4999	5000	5000	4990	12	11	17	16	99	94	0	0
85	baseline	1	24624	24810	16788	16555	415491	421632	48097	42003	0	0	0	0	5000	5000	0	0	2478	2531	1307	1260	5000	5000	5000	4990	11	10	14	13	63	59	0	0
85	baseline	2	24747	24785	16724	16604	415430	419961	48099	43650	0	0	0	0	4999	5000	1	0	2436	2577	1253	1311	4999	5000	5000	4990	12	11	14	13	58	58	0	0
85	baseline	3	25210	24926	16799	16345	414636	420740	48355	42989	0	0	0	0	5000	5000	0	0	2506	2579	1249	1230	5000	5000	5000	4990	12	11	14	14	60	58	0	0
86	baseline	1	15233	16067	60323	59344	398735	401988	30709	27601	0	0	1	2	4999	4998	0	0	2730	2658	3097	3001	4999	4998	5000	4990	7	7	11	11	99	96	0	0
86	baseline	2	15899	15566	59580	58574	399872	403861	29649	26999	0	0	3	0	4997	5000	0	0	2677	2668	2990	3049	4997	5000	5000	4990	7	6	11	11	98	100	0	0
86	baseline	3	15911	15793	60489	59170	401053	405372	27547	24665	0	0	2	3	4998	4997	0	0	2641	2755	3058	2985	4998	4997	5000	4990	7	6	11	10	90	100	0	0
87	baseline	1	9636	9958	27897	27932	427154	430719	40313	36391	0	0	0	0	5000	5000	0	0	1868	1900	2564	2503	5000	5000	5000	4990	9	8	11	11	57	52	0	0
87	baseline	2	9996	9817	28032	27487	431012	435454	35960	32242	0	0	0	0	5000	5000	0	0	1844	1940	2508	2591	5000	5000	5000	4990	8	7	11	10	63	52	0	0
87	baseline	3	10082	9871	28107	27749	430132	434133	36679	33247	0	0	0	0	5000	5000	0	0	1878	1876	2539	2540	5000	5000	5000	4990	8	8	11	10	53	57	0	0
88	baseline	1	6184	6213	12920	12671	457753	460892	28143	25224	0	0	0	0	5000	5000	0	0	1642	1613	2037	2078	5000	5000	5000	4990	6	5	7	7	32	31	0	0
88	baseline	2	6208	6271	12864	12927	458162	460593	27766	25209	0	0	0	0	4999	5000	1	0	1658	1629	2017	2151	4999	5000	5000	4990	6	6	7	7	30	33	0	0
88	baseline	3	6307	6254	12994	12778	459496	462191	26203	23777	0	0	0	0	5000	5000	0	0	1635	1747	2118	2047	5000	5000	5000	4990	6	5	7	7	31	32	0	0
89	baseline	1	35458	35732	90521	90904	326069	331997	52952	46367	0	0	59	69	4941	4931	0	0	3015	2988	2707	2659	4941	4931	5000	4990	13	12	21	20	100	100	0	0
89	baseline	2	36706	35538	90237	89014	327928	335329	50129	45119	0	0	57	53	4943	4947	0	0	2977	3063	2661	2688	4943	4947	5000	4990	12	11	21	21	100	100	0	0
89	baseline	3	36950	35572	90462	89439	330936	338035	46652	41954	0	0	64	53	4936	4947	0	0	2987	3066	2639	2695	4936	4947	5000	4990	12	11	21	19	100	100	0	0
90	baseline	1	22166	22937	42971	41699	402571	407618	37292	32746	0	0	0	0	5000	5000	0	0	2888	2947	2408	2329	5000	5000	5000	4990	9	8	13	12	93	69	0	0
90	baseline	2	23154	22503	42086	41999	404998	409783	34762	30715	0	0	0	0	5000	5000	0	0	2846	2843	2301	2362	5000	5000	5000	4990	8	8	13	13	92	94	0	0
90	baseline	3	23410	22651	42477	42203	405534	410012	33579	30134	0	0	0	1	5000	4999	0	0	2912	2943	2317	2338	5000	4999	5000	4990	8	7	13	12	77	90	0	0
91	baseline	1	13933	14214	19756	19756	427507	431712	43804	39318	0	0	0	0	5000	5000	0	0	2044	2125	1837	1856	5000	5000	5000	4990	10	9	13	12	53	43	0	0
91	baseline	2	14490	14274	19673	19433	430442	435102	40395	36191	0	0	0	0	5000	5000	0	0	2050	2105	1783	1886	5000	5000	5000	4990	9	9	12	11	45	48	0	0
91	baseline	3	14575	14498	19888	19606	429033	433625	41504	37271	0	0	0	0	5000	5000	0	0	2093	2167	1837	1797	5000	5000	5000	4990	10	9	12	11	47	46	0	0
92	baseline	1	8935	9056	71113	70230	397520	401356	27432	24358	0	0	5	6	4995	4994	0	0	2224	2082	3589	3598	4995	4994	5000	4990	6	6	10	9	100	99	0	0
92	baseline	2	9005	8991	70924	70655	398910	401439	26161	23915	0	0	8	3	4992	4997	0	0	2191	2212	3576	3651	4992	4997	5000	4990	6	5	9	9	100	99	0	0
92	baseline	3	9179	9166	70737	71779	400552	401899	24532	22156	0	0	3	9	4997	4991	0	0	2131	2330	3640	3596	4997	4991	5000	4990	6	5	9	8	98	99	0	0
93	baseline	1	5787	5678	33367	32163	439000	442956	26846	24203	0	0	0	0	5000	5000	0	0	1669	1678	3202	3171	5000	5000	5000	4990	6	5	8	7	71	57	0	0
93	baseline	2	5776	5798	32927	32132	440655	443544	25642	23526	0	0	0	0	5000	5000	0	0	1573	1823	3170	3240	5000	5000	5000	4990	6	5	8	7	63	57	0	0
93	baseline	3	5744	5556	32756	32624	442161	444659	24339	22161	0	0	0	0	5000	5000	0	0	1651	1794	3198	3264	5000	5000	5000	4990	5	5	7	7	60	59	0	0
94	baseline	1	31833	32713	15446	15238	413724	418134	43997	38915	0	0	0	0	5000	5000	0	0	2954	2936	1122	1084	5000	5000	5000	4990	11	10	14	12	68	71	0	0
94	baseline	2	33238	33424	15163	15234	414243	419109	42356	37233	0	0	0	0	5000	5000	0	0	2890	3009	1054	1070	5000	5000	5000	4990	11	9	13	12	61	78	0	0
94	baseline	3	32993	32881	15349	15518	414780	419235	41878	37366	0	0	0	0	5000	5000	0	0	2930	3002	1042	1092	5000	5000	5000	4990	11	10	13	12	77	69	0	0
95	baseline	1	20746	20433	54602	54080	377809	383482	51843	47005	0	0	1	0	4999	5000	0	0	2401	2434	2615	2568	4999	5000	5000	4990	12	11	17	16	96	100	0	0
95	baseline	2	20825	20729	55499	54125	381252	387096	47424	43050	0	0	3	0	4997	5000	0	0	2406	2474	2609	2644	4997	5000	5000	4990	11	10	16	15	98	100	0	0
95	baseline	3	20868	20782	54508	54041	384080	389058	45544	41119	0	0	0	3	5000	4997	0	0	2447	2503	2623	2653	5000	4997	5000	4990	11	10	16	15	100	98	0	0
96	baseline	1	12815	12859	25226	25329	431298	435022	35661	31790	0	0	0	0	5000	5000	0	0	2232	2217	2259	2278	5000	5000	5000	4990	8	7	11	10	57	48	0	0
96	baseline	2	12976	13227	25877	25350	432557	436129	33590	30294	0	0	0	0	5000	5000	0	0	2241	2404	2299	2300	5000	5000	5000	4990	8	7	10	10	52	55	0	0
96	baseline	3	13238	13278	25808	25169	432689	436603	33265	29950	0	0	0	0	5000	5000	0	0	2290	2363	2270	2244	5000	5000	5000	4990	8	7	11	10	51	57	0	0
97	baseline	1	8067	8049	11873	11784	447892	452614	37168	32553	0	0	0	0	4994	5000	6	0	1565	1630	1625	1641	4994	5000	5000	4990	8	7	9	8	29	30	0	0
97	baseline	2	8285	8084	11800	11938	450304	453373	34611	31605	0	0	0	0	5000	4998	0	2	1591	1705	1607	1722	5000	4998	5000	4990	8	7	9	9	36	29	0	0
97	baseline	3	8242	8087	11996	11753	448781	453578	35981	31582	0	0	0	0	4992	5000	8	0	1621	1701	1667	1643	4992	5000	5000	4990	8	7	9	9	38	29	0	0
98	baseline	1	5113	5109	84263	83849	393224	395773	22400	20269	0	0	16	15	4984	4985	0	0	1787	1764	4071	4086	4984	4985	5000	4990	5	4	7	7	100	96	0	0
98	baseline	2	5281	5113	83204	80647	394854	399237	21661	20003	0	0	14	17	4986	4983	0	0	1708	1856	4047	4100	4986	4983	5000	4990	5	4	7	7	100	100	0	0
98	baseline	3	5305	5264	83918	82004	395632	399472	20145	18260	0	0	16	15	4984	4985	0	0	1792	1923	4097	4033	4984	4985	5000	4990	4	4	7	6	100	100	0	0
99	baseline	1	46432	46447	38477	38832	352659	360856	67432	58865	0	1	1	2	4999	4997	0	0	2943	3004	1570	1548	4999	4997	5000	4990	17	15	22	21	97	99	0	0
99	baseline	2	46510	46422	39220	38976	359067	366048	60203	53554	0	2	1	0	4999	4998	0	0	2948	3043	1581	1638	4999	4998	5000	4990	15	14	22	19	100	93	0	0
99	baseline	3	47251	47858	39821	38795	356786	363272	61142	55075	1	1	2	0	4997	4999	0	0	2912	3032	1621	1557	4997	4999	5000	4990	16	15	21	20	99	100	0	0
100	baseline	1	29000	28888	18188	18051	411385	417571	46427	40490	0	0	0	0	5000	5000	0	0	2776	2801	1299	1249	5000	5000	5000	4990	11	10	14	14	71	63	0	0
100	baseline	2	29556	29511	18260	17688	410263	415471	46921	42330	0	0	0	0	5000	5000	0	0	2710	2820	1267	1273	5000	5000	5000	4990	11	11	14	13	63	62	0	0
